date,depth_m,chla_mg_l,cond_us_cm,do_mg_l,do_sat,orp_ug_l,ph,temp_deg_c,turb_ntu
1993-09-07,8,NA,132.6,8.53,97.2,345,7.75,21.8,NA
1993-09-07,9,NA,132.3,8.53,97.2,345,7.74,21.79,NA
1993-09-07,10,NA,132.4,8.51,96.9,345,7.73,21.78,NA
1993-09-07,11,NA,132.3,8.51,96.9,345,7.72,21.77,NA
1993-09-07,12,NA,132.6,8.49,96.7,346,7.72,21.77,NA
1993-09-07,13,NA,132.9,8.37,95.3,346,7.71,21.75,NA
1993-09-07,14,NA,127.9,5.61,59.6,356,7.3,18.28,NA
1993-09-07,15,NA,123.6,4.62,46,357,7.21,15.13,NA
1993-09-07,16,NA,122,4.42,41.4,360,7.06,12.35,NA
1993-09-07,17,NA,120.5,4.35,40,360,7.03,11.64,NA
1993-09-07,18,NA,120.2,4.3,38.7,361,6.99,10.67,NA
1993-09-07,19,NA,119,4.44,39.5,362,6.98,10.14,NA
1993-09-07,20,NA,119.2,4.55,40.3,362,6.97,9.91,NA
1993-09-07,25,NA,119.7,2.24,19.2,364,6.86,8.58,NA
1993-09-07,29,NA,120.3,1.81,15.5,364,6.82,8.47,NA
1993-09-21,1,NA,131.4,8.94,94.4,333,7.88,17.96,NA
1993-09-21,2,NA,131.4,8.94,94.4,334,7.87,17.95,NA
1993-09-21,3,NA,131.5,8.93,94.3,334,7.87,17.94,NA
1993-09-21,4,NA,131.4,8.93,94.2,334,7.87,17.94,NA
1993-09-21,5,NA,131.6,8.92,94,335,7.86,17.89,NA
1993-09-21,6,NA,131.5,8.89,93.6,336,7.85,17.83,NA
1993-09-21,7,NA,131.4,8.86,93,336,7.84,17.72,NA
1993-09-21,8,NA,131.4,8.83,92.7,337,7.83,17.68,NA
1993-09-21,9,NA,131.3,8.75,91.8,338,7.8,17.65,NA
1993-09-21,10,NA,131.5,8.73,91.5,338,7.78,17.63,NA
1993-09-21,11,NA,131.6,8.71,91.3,339,7.78,17.62,NA
1993-09-21,12,NA,131.4,8.7,91.1,339,7.77,17.6,NA
1993-09-21,13,NA,131.6,8.69,91,340,7.76,17.59,NA
1993-09-21,14,NA,131.2,8.69,91,341,7.75,17.57,NA
1993-09-21,15,NA,131.3,8.71,91.2,341,7.75,17.54,NA
1993-09-21,16,NA,131.1,8.71,91.1,341,7.75,17.52,NA
1993-09-21,17,NA,131,7.69,80.2,342,7.68,17.37,NA
1993-09-21,18,NA,123.6,4.73,44.1,350,7.41,12.25,NA
1993-09-21,19,NA,121.3,3.74,33.7,353,7.25,10.68,NA
1993-09-21,20,NA,120.8,3.51,31.4,355,7.17,10.34,NA
1993-09-21,25,NA,119.7,2.23,19.4,360,7,9.13,NA
1993-09-21,30,NA,120.6,0.96,8.2,363,6.86,8.51,NA
1993-10-06,1,NA,129.3,9.66,93.3,326,7.49,13.79,NA
1993-10-06,2,NA,129.3,9.61,92.8,326,7.48,13.75,NA
1993-10-06,3,NA,129.3,9.59,92.2,327,7.47,13.55,NA
1993-10-06,4,NA,129.2,9.55,91.6,327,7.46,13.5,NA
1993-10-06,5,NA,129.3,9.49,91.1,328,7.44,13.48,NA
1993-10-06,6,NA,129.1,9.48,91,329,7.44,13.47,NA
1993-10-06,7,NA,129.2,9.46,90.8,329,7.43,13.46,NA
1993-10-06,8,NA,129.2,9.46,90.7,329,7.43,13.45,NA
1993-10-06,9,NA,129.2,9.59,91.9,330,7.43,13.45,NA
1993-10-06,10,NA,129.3,9.46,90.7,330,7.43,13.44,NA
1993-10-06,11,NA,129.2,9.43,90.4,330,7.42,13.44,NA
1993-10-06,12,NA,129.3,9.42,90.4,330,7.42,13.44,NA
1993-10-06,13,NA,129.3,9.41,90.2,331,7.42,13.43,NA
1993-10-06,14,NA,129.3,9.4,90.1,331,7.42,13.42,NA
1993-10-06,15,NA,129.3,9.4,90.1,331,7.42,13.42,NA
1993-10-06,16,NA,129.5,9.42,90.2,332,7.41,13.42,NA
1993-10-06,17,NA,129.2,9.42,90.2,332,7.4,13.42,NA
1993-10-06,18,NA,129.1,9.4,90.1,333,7.4,13.42,NA
1993-10-06,19,NA,129.2,9.42,90.3,333,7.41,13.41,NA
1993-10-06,20,NA,129.3,9.41,90.2,333,7.4,13.41,NA
1993-10-06,21,NA,129.3,9.41,90.2,333,7.41,13.41,NA
1993-10-06,22,NA,129.3,9.4,90,333,7.41,13.4,NA
1993-10-06,23,NA,129,9.23,88.3,334,7.37,13.32,NA
1993-10-06,24,NA,128,7.39,70.2,338,7.23,13.06,NA
1993-10-06,25,NA,124.2,4.09,37.1,345,6.94,11.01,NA
1993-10-06,26,NA,123.4,3.06,27.5,348,6.83,10.56,NA
1993-10-06,27,NA,122.7,2.61,23.3,349,6.79,10.23,NA
1993-10-06,28,NA,122.7,2.02,17.9,350,6.73,9.93,NA
1993-10-06,29,NA,122.8,1.87,16.6,351,6.71,9.89,NA
1993-10-06,30,NA,123.25,1.74,15.350000000000001,351.5,6.7,9.84,NA
1994-05-27,1,NA,115.6,11.27,100.5,326,7.23,10.24,NA
1994-05-27,2,NA,115.6,11.239999999999998,100.19999999999999,326.5,7.324999999999999,10.235,NA
1994-05-27,3,NA,115.6,11.21,99.9,328,7.44,10.23,NA
1994-05-27,4,NA,115.5,11.21,99.8,329,7.47,10.2,NA
1994-05-27,5,NA,115.7,11.21,99.8,330,7.52,10.16,NA
1994-05-27,6,NA,115.6,11.21,99.7,330,7.53,10.13,NA
1994-05-27,7,NA,115.8,11.18,99.4,331,7.54,10.14,NA
1994-05-27,8,NA,115.7,11.19,99.3,332,7.55,10.05,NA
1994-05-27,9,NA,115.9,11.17,99.2,332,7.56,10.08,NA
1994-05-27,10,NA,115.7,11.18,98.5,333,7.56,9.75,NA
1994-05-27,15,NA,115.8,11.12,96.6,335,7.54,9.15,NA
1994-05-27,20,NA,115.6,10.99,94.5,338,7.5,8.71,NA
1994-05-27,25,NA,114.8,10.9,92.6,340,7.46,8.25,NA
1994-05-27,28,NA,115.1,10.57,88.4,338,7.4,7.6,NA
1994-06-15,1,NA,132.4,9.22,99,344,7.84,18.79,NA
1994-06-15,2,NA,131.2,9.43,98.3,343,7.88,17.33,NA
1994-06-15,3,NA,131.1,9.46,97.8,344,7.87,16.91,NA
1994-06-15,4,NA,130.7,9.47,97.2,346,7.84,16.6,NA
1994-06-15,5,NA,130.4,9.39,96.2,346,7.82,16.47,NA
1994-06-15,6,NA,130.2,9.37,95.9,347,7.79,16.45,NA
1994-06-15,7,NA,130.1,9.35,94.7,349,7.77,15.96,NA
1994-06-15,8,NA,129.9,9.3,93.2,351,7.7,15.43,NA
1994-06-15,9,NA,129.4,9.31,93,352,7.67,15.31,NA
1994-06-15,10,NA,129.4,9.31,92.4,353,7.65,15.01,NA
1994-06-15,11,NA,129.3,9.27,91,354,7.62,14.53,NA
1994-06-15,12,NA,129,9.3,90.9,355,7.6,14.31,NA
1994-06-15,13,NA,128,9.26,89.5,356,7.59,13.76,NA
1994-06-15,14,NA,128.5,9.34,88.8,357,7.56,13.06,NA
1994-06-15,15,NA,128.1,9.34,88.2,358,7.54,12.78,NA
1994-06-15,16,NA,127.9,9.37,86.1,359,7.52,11.52,NA
1994-06-15,17,NA,127.5,9.41,85.4,362,7.44,11,NA
1994-06-15,18,NA,126.6,9.47,84.8,363,7.43,10.41,NA
1994-06-15,19,NA,126.8,9.4,83.9,364,7.41,10.31,NA
1994-06-15,20,NA,126.4,9.32,82.6,365,7.38,9.97,NA
1994-06-15,25,NA,125.4,8.84,77,368,7.3,9.3,NA
1994-06-15,29,NA,127.4,8.45,73.4,366,7.24,9.16,NA
1994-07-13,1,NA,123.9,8.02,94.3,327,7.99,23.45,NA
1994-07-13,2,NA,123.2,8.12,94.5,327,8.02,22.9,NA
1994-07-13,3,NA,123.1,8.13,94.3,328,8.02,22.73,NA
1994-07-13,4,NA,123.4,8.12,94.1,328,8,22.61,NA
1994-07-13,5,NA,123.5,8.1,93.7,329,7.98,22.54,NA
1994-07-13,6,NA,123.4,8.08,93.4,330,7.96,22.49,NA
1994-07-13,7,NA,123.5,8.05,92.8,332,7.92,22.41,NA
1994-07-13,8,NA,123.3,8.01,92.2,333,7.88,22.34,NA
1994-07-13,9,NA,122.3,7.94,90.4,335,7.8,21.75,NA
1994-07-13,10,NA,121.9,7.76,87.6,339,7.69,21.31,NA
1994-07-13,11,NA,119.8,7.69,84.5,342,7.59,19.97,NA
1994-07-13,12,NA,119.3,7.31,78.6,346,7.47,18.8,NA
1994-07-13,13,NA,117.3,7.24,74.3,349,7.38,16.58,NA
1994-07-13,14,NA,116.4,7.18,71.5,350,7.35,15.14,NA
1994-07-13,15,NA,115.7,7.25,69.6,351,7.33,13.55,NA
1994-07-13,16,NA,115.6,7.28,67.7,352,7.3,12.07,NA
1994-07-13,17,NA,115.3,7.35,67.1,354,7.26,11.31,NA
1994-07-13,18,NA,114.7,7.32,66.1,355,7.23,10.83,NA
1994-07-13,19,NA,114.5,7.28,65.3,357,7.18,10.54,NA
1994-07-13,20,NA,114.4,7.25,64.6,358,7.16,10.2,NA
1994-07-13,21,NA,114.3,7.19,63.7,359,7.13,9.97,NA
1994-07-13,22,NA,114.1,7.1,62.6,360,7.11,9.8,NA
1994-07-13,23,NA,114,6.9,60.8,362,7.07,9.71,NA
1994-07-13,24,NA,114.4,6.77,59.3,363,7.04,9.53,NA
1994-07-13,25,NA,114.3,6.51,57,363,7.02,9.5,NA
1994-07-13,26,NA,114.5,6.41,56,364,6.99,9.38,NA
1994-07-13,27,NA,114.7,5.93,51.7,366,6.94,9.32,NA
1994-07-13,28,NA,114.9,5.79,50.5,367,6.92,9.31,NA
1994-07-13,29,NA,115.2,5.42,47.3,365,6.88,9.32,NA
1994-07-29,1,NA,131.7,8.04,95.5,348,8,23.95,NA
1994-07-29,2,NA,131.7,8.04,95.4,349,7.98,23.9,NA
1994-07-29,3,NA,131.6,8.05,95.5,350,7.98,23.89,NA
1994-07-29,4,NA,131.5,8.07,95.6,351,7.97,23.84,NA
1994-07-29,5,NA,131.3,8.01,94.7,352,7.93,23.71,NA
1994-07-29,6,NA,131.5,7.96,94,353,7.9,23.65,NA
1994-07-29,7,NA,131.1,7.93,93.5,354,7.87,23.55,NA
1994-07-29,8,NA,131.3,7.9,93,355,7.85,23.45,NA
1994-07-29,9,NA,130.9,7.9,92.7,355,7.83,23.36,NA
1994-07-29,10,NA,131.4,7.79,91.4,357,7.79,23.32,NA
1994-07-29,11,NA,129.9,7.63,88.2,362,7.63,22.5,NA
1994-07-29,12,NA,128.6,7.41,83.6,366,7.51,21.28,NA
1994-07-29,13,NA,126.7,7.06,76.2,369,7.39,19.06,NA
1994-07-29,14,NA,125.6,6.66,69.5,372,7.32,17.38,NA
1994-07-29,15,NA,123.2,6.58,65.6,374,7.25,15.21,NA
1994-07-29,16,NA,123,6.54,63.6,378,7.12,14.06,NA
1994-07-29,18,NA,120.4,6.85,62,381,7.07,10.88,NA
1994-07-29,19,NA,121.2,6.83,61,382,7.05,10.35,NA
1994-07-29,20,NA,121,6.7,59.6,383,7.02,10.16,NA
1994-07-29,21,NA,120.5,6.41,56.9,386,6.93,10,NA
1994-07-29,22,NA,121.1,6.41,56.7,387,6.91,9.9,NA
1994-07-29,23,NA,120.7,6.34,55.8,387,6.9,9.73,NA
1994-07-29,24,NA,119.2,6.27,55.1,387,6.89,9.64,NA
1994-07-29,25,NA,120,6.02,52.6,389,6.85,9.38,NA
1994-07-29,26,NA,120.5,5.48,47.8,390,6.82,9.28,NA
1994-07-29,28,NA,122.1,4.85,42.2,391,6.79,9.22,NA
1994-07-29,30,NA,122.4,2.59,22.5,318,6.76,9.22,NA
1994-08-19,1,NA,152,8.61,98.1,348,8.19,21.78,NA
1994-08-19,2,NA,150,8.58,97.6,347,8.21,21.7,NA
1994-08-19,3,NA,150,8.57,97.4,347,8.21,21.6,NA
1994-08-19,4,NA,150,8.55,97,348,8.2,21.55,NA
1994-08-19,5,NA,149,8.52,96.5,349,8.17,21.51,NA
1994-08-19,6,NA,151,8.48,96.1,349,8.16,21.5,NA
1994-08-19,7,NA,NA,8.42,95.5,351,8.12,21.45,NA
1994-08-19,8,NA,149.4,8.38,94.8,351,8.09,21.44,NA
1994-08-19,9,NA,149.2,8.33,94.3,352,8.07,21.44,NA
1994-08-19,10,NA,149.1,8.28,93.6,354,8.03,21.38,NA
1994-08-19,11,NA,148.8,8.23,93,355,8,21.35,NA
1994-08-19,12,NA,148.6,8.19,92.5,356,7.97,21.3,NA
1994-08-19,13,NA,148.9,8.13,91.6,357,7.93,21.19,NA
1994-08-19,14,NA,148,7.84,87.6,361,7.81,20.76,NA
1994-08-19,15,NA,139.2,5.29,52.65,375.5,7.415,15.185,NA
1994-08-19,16,NA,138.5,5.23,50.3,379,7.32,13.55,NA
1994-08-19,17,NA,136.7,5.24,49.3,381,7.25,12.6,NA
1994-08-19,18,NA,136.1,5.49,50.3,383,7.2,11.41,NA
1994-08-19,19,NA,135.2,5.61,50.8,384,7.16,10.89,NA
1994-08-19,20,NA,134.2,5.58,50.3,386,7.12,10.74,NA
1994-08-19,21,NA,134,5.46,48.7,387,7.09,10.27,NA
1994-08-19,22,NA,134.2,4.9,43.5,389,7.02,10.06,NA
1994-08-19,23,NA,134,4.65,41.2,390,7,9.89,NA
1994-08-19,24,NA,134,4.58,40.3,391,6.97,9.72,NA
1994-08-19,25,NA,134.1,4.2,36.8,392,6.94,9.5,NA
1994-08-19,26,NA,134.1,3.44,30.1,394,6.88,9.38,NA
1994-08-19,27,NA,136,2.95,25.8,395,6.83,9.33,NA
1994-08-19,28,NA,135.9,2.89,25.2,396,6.81,9.31,NA
1994-08-19,29,NA,136.7,2.78,24.2,396,6.8,9.26,NA
1994-08-19,30,NA,137,2.54,22.1,387,6.79,9.22,NA
1994-09-03,1,NA,142,8.1,88.9,339,7.97,19.88,NA
1994-09-03,2,NA,141.9,8.05,88.4,339,7.97,19.86,NA
1994-09-03,3,NA,141.8,8.07,88.5,340,7.96,19.84,NA
1994-09-03,4,NA,141.6,8.15,89.3,340,7.96,19.83,NA
1994-09-03,5,NA,141.5,8.15,89.3,340,7.96,19.81,NA
1994-09-03,6,NA,141.4,8.16,89.4,341,7.96,19.81,NA
1994-09-03,7,NA,141.3,8.09,88.6,340,7.96,19.79,NA
1994-09-03,8,NA,141.1,7.97,87.2,341,7.96,19.76,NA
1994-09-03,9,NA,141,7.9,86.5,341,7.95,19.76,NA
1994-09-03,10,NA,140.8,7.86,86.1,342,7.93,19.74,NA
1994-09-03,11,NA,140.7,7.96,87.2,342,7.92,19.74,NA
1994-09-03,12,NA,140.6,8,87.6,342,7.92,19.73,NA
1994-09-03,13,NA,140.4,7.92,86.7,343,7.91,19.7,NA
1994-09-03,14,NA,140.3,7.91,86.5,344,7.89,19.69,NA
1994-09-03,15,NA,140.2,7.99,87.4,344,7.88,19.69,NA
1994-09-03,16,NA,136.2,7.47,79.8,349,7.74,18.49,NA
1994-09-03,17,NA,132.1,5.71,54.2,357,7.56,12.99,NA
1994-09-03,18,NA,129.5,4.61,42.1,364,7.35,11.28,NA
1994-09-03,19,NA,129.1,4.46,40.2,368,7.25,10.75,NA
1994-09-03,20,NA,128.2,3.87,34.7,374,7.04,10.43,NA
1994-09-03,21,NA,127.8,3.77,33.7,376,6.99,10.33,NA
1994-09-03,22,NA,128.1,3.61,32.1,378,6.92,10.15,NA
1994-09-03,23,NA,128,3.3,29.3,379,6.87,10.02,NA
1994-09-03,24,NA,127.3,3.29,29,379,6.86,9.78,NA
1994-09-03,25,NA,128.4,2.63,23,381,6.8,9.53,NA
1994-09-03,26,NA,131.3,1.93,16.8,383,6.76,9.33,NA
1994-09-03,27,NA,131.9,1.81,15.8,384,6.74,9.26,NA
1994-09-03,28,NA,132.6,1.57,13.6,383,6.74,9.23,NA
1994-09-03,29,NA,133.2,1.37,11.9,383,6.74,9.17,NA
1994-09-03,30,NA,133.7,1.25,10.9,383,6.74,9.16,NA
1994-09-21,1,NA,141.4,9.37,99.3,333,7.9,18.13,NA
1994-09-21,2,NA,141.3,9.38,99,333,7.91,17.93,NA
1994-09-21,3,NA,141.1,9.36,98.5,333,7.92,17.81,NA
1994-09-21,4,NA,141,9.38,98.4,333,7.93,17.66,NA
1994-09-21,5,NA,140.8,9.34,97.9,334,7.91,17.61,NA
1994-09-21,6,NA,140.7,9.3,97.4,334,7.9,17.59,NA
1994-09-21,7,NA,140.5,9.25,96.9,335,7.89,17.57,NA
1994-09-21,8,NA,140.4,9.19,96.3,336,7.87,17.57,NA
1994-09-21,9,NA,140.5,9.18,96.1,336,7.85,17.55,NA
1994-09-21,10,NA,140.3,9.16,95.9,336,7.84,17.55,NA
1994-09-21,11,NA,140.3,9.13,95.6,336,7.83,17.55,NA
1994-09-21,12,NA,140.1,9.12,95.4,337,7.82,17.54,NA
1994-09-21,13,NA,140,9.09,95.2,337,7.82,17.55,NA
1994-09-21,14,NA,139.9,9.08,95,338,7.81,17.54,NA
1994-09-21,15,NA,140,9.08,95,338,7.81,17.54,NA
1994-09-21,16,NA,139.8,9.06,94.9,338,7.8,17.54,NA
1994-09-21,17,NA,139.9,9.04,94.6,338,7.79,17.52,NA
1994-09-21,18,NA,139.2,8.96,93.4,339,7.76,17.35,NA
1994-09-21,19,NA,131,3.96,38.1,359,7.18,13.57,NA
1994-09-21,20,NA,128.6,3.31,30.5,365,6.98,11.68,NA
1994-09-21,21,NA,128.3,3.24,29.5,366,6.91,11.11,NA
1994-09-21,22,NA,127.9,3.14,28.3,367,6.88,10.73,NA
1994-09-21,23,NA,126.5,3.1,27.7,368,6.84,10.33,NA
1994-09-21,24,NA,126.9,3.07,27.2,368,6.82,10.11,NA
1994-09-21,25,NA,128.1,2.78,24.5,369,6.8,9.81,NA
1994-09-21,26,NA,130.5,1.97,17.4,371,6.75,9.71,NA
1994-09-21,27,NA,132.9,1.47,12.9,371,6.72,9.61,NA
1994-09-21,28,NA,135.6,1.21,10.6,328,6.74,9.48,NA
1995-05-11,1,NA,109.5,11.95,100.1,443,7.23,7.64,NA
1995-05-11,2,NA,109.5,11.94,100,443,7.28,7.64,NA
1995-05-11,3,NA,109.6,11.94,100,442,7.31,7.64,NA
1995-05-11,4,NA,109.6,11.94,99.9,441,7.35,7.61,NA
1995-05-11,5,NA,109.6,11.95,100,440,7.38,7.6,NA
1995-05-11,6,NA,109.5,11.94,99.7,441,7.38,7.53,NA
1995-05-11,7,NA,109.5,11.93,99.7,440,7.42,7.56,NA
1995-05-11,8,NA,109.5,11.92,99.5,439,7.44,7.49,NA
1995-05-11,9,NA,109.5,11.93,99.5,440,7.44,7.47,NA
1995-05-11,10,NA,109.5,11.91,99.3,439,7.46,7.46,NA
1995-05-11,11,NA,109.5,11.91,99.3,439,7.47,7.48,NA
1995-05-11,12,NA,109.6,11.92,99.4,438,7.47,7.47,NA
1995-05-11,13,NA,109.5,11.92,99.4,438,7.49,7.47,NA
1995-05-11,14,NA,109.5,11.9,99.2,438,7.49,7.47,NA
1995-05-11,15,NA,109.6,11.91,99.3,437,7.49,7.47,NA
1995-05-11,16,NA,109.6,11.9,99.2,437,7.5,7.44,NA
1995-05-11,17,NA,109.6,11.92,99.2,437,7.5,7.41,NA
1995-05-11,18,NA,109.6,11.9,99.1,437,7.51,7.4,NA
1995-05-11,19,NA,109.6,11.87,98.8,437,7.51,7.39,NA
1995-05-11,20,NA,109.6,11.88,98.8,436,7.51,7.36,NA
1995-05-11,21,NA,109.6,11.88,98.8,435,7.52,7.34,NA
1995-05-11,22,NA,109.6,11.89,98.7,435,7.52,7.26,NA
1995-05-11,23,NA,109.6,11.88,98.4,435,7.53,7.19,NA
1995-05-11,24,NA,109.5,11.85,97.5,436,7.51,6.9,NA
1995-05-11,25,NA,109.5,11.82,97.1,435,7.52,6.86,NA
1995-05-11,26,NA,109.4,11.82,96.9,436,7.5,6.77,NA
1995-05-11,27,NA,109.3,11.86,96.9,436,7.5,6.63,NA
1995-05-11,28,NA,109.3,11.78,95.9,435,7.5,6.52,NA
1995-05-11,29,NA,109.4,11.56,93.8,435,7.49,6.38,NA
1995-05-11,30,NA,109.4,11.15,90.5,393,7.47,6.37,NA
1995-06-05,1,NA,115,9.47,98.1,312,7.88,17.03,NA
1995-06-05,2,NA,115.1,9.47,97.5,312,7.91,16.78,NA
1995-06-05,3,NA,114.7,9.54,97.2,313,7.93,16.27,NA
1995-06-05,4,NA,114.7,9.51,96.6,313,7.93,16.11,NA
1995-06-05,5,NA,114.6,9.5,96.3,314,7.92,16.04,NA
1995-06-05,6,NA,114.7,9.47,96,314,7.9,15.99,NA
1995-06-05,7,NA,114.7,9.43,95.1,316,7.87,15.77,NA
1995-06-05,8,NA,114.9,9.38,93,318,7.84,14.99,NA
1995-06-05,9,NA,114.1,9.53,92.3,319,7.8,13.9,NA
1995-06-05,10,NA,114.4,9.56,91.3,321,7.75,13.3,NA
1995-06-05,11,NA,114.2,9.44,89.7,327,7.57,13.05,NA
1995-06-05,12,NA,113.4,9.47,88.2,328,7.57,12.15,NA
1995-06-05,13,NA,113.4,9.53,87.6,329,7.55,11.53,NA
1995-06-05,14,NA,113.3,9.55,87.2,330,7.52,11.29,NA
1995-06-05,15,NA,113,9.44,85.6,333,7.44,10.98,NA
1995-06-05,16,NA,112.9,9.46,85.5,334,7.43,10.85,NA
1995-06-05,17,NA,112.8,9.45,85.3,334,7.42,10.76,NA
1995-06-05,18,NA,112.8,9.45,85,335,7.4,10.61,NA
1995-06-05,19,NA,112.7,9.43,84.2,336,7.39,10.34,NA
1995-06-05,20,NA,112.7,9.38,83.5,336,7.37,10.17,NA
1995-06-05,21,NA,112.6,9.36,82.5,337,7.36,9.73,NA
1995-06-05,22,NA,112.3,9.32,81.6,338,7.34,9.49,NA
1995-06-05,23,NA,112.3,9.26,80.7,339,7.33,9.26,NA
1995-06-05,24,NA,112.1,9.16,79.6,339,7.31,9.14,NA
1995-06-05,25,NA,112.1,9.06,78.6,340.5,7.275,9.09,NA
1995-06-05,26,NA,112.2,9.03,78,342,7.26,8.92,NA
1995-06-05,27,NA,112,8.89,76.4,342,7.24,8.72,NA
1995-06-05,28,NA,112,8.54,73.3,343,7.21,8.65,NA
1995-07-07,1,NA,142.6,NA,NA,331,7.56,22.42,NA
1995-07-07,2,NA,142.7,NA,NA,332,7.6,22.42,NA
1995-07-07,3,NA,142.7,NA,NA,332,7.64,22.42,NA
1995-07-07,4,NA,142.7,NA,NA,333,7.67,22.42,NA
1995-07-07,5,NA,142.7,NA,NA,333,7.69,22.42,NA
1995-07-07,6,NA,142.6,NA,NA,334,7.71,22.38,NA
1995-07-07,7,NA,142.7,NA,NA,334,7.72,22.4,NA
1995-07-07,8,NA,142.7,NA,NA,335,7.73,22.39,NA
1995-07-07,9,NA,142.7,NA,NA,340,7.75,20.3,NA
1995-07-07,10,NA,139.5,NA,NA,356,7.66,17.02,NA
1995-07-07,11,NA,138.9,NA,NA,358,7.64,15.79,NA
1995-07-07,12,NA,138.5,NA,NA,362,7.61,14.66,NA
1995-07-07,13,NA,137.8,NA,NA,365,7.59,13.5,NA
1995-07-07,14,NA,137.3,NA,NA,368,7.54,12.25,NA
1995-07-07,15,NA,136.8,NA,NA,371,7.51,11.32,NA
1995-07-07,16,NA,136.5,NA,NA,372,7.5,10.72,NA
1995-07-07,17,NA,136.2,NA,NA,373,7.48,10.28,NA
1995-07-07,18,NA,136,NA,NA,374,7.46,9.97,NA
1995-07-07,19,NA,136,NA,NA,375,7.44,9.71,NA
1995-07-07,20,NA,136.1,NA,NA,377,7.41,9.45,NA
1995-07-07,21,NA,135.9,NA,NA,378,7.39,9.36,NA
1995-07-07,22,NA,135.7,NA,NA,379,7.36,9.27,NA
1995-07-07,23,NA,136,NA,NA,380,7.35,9.05,NA
1995-07-07,24,NA,136.4,NA,NA,382,7.32,8.89,NA
1995-07-07,25,NA,137,NA,NA,385,7.25,8.65,NA
1995-07-07,26,NA,137.1,NA,NA,386,7.22,8.6,NA
1995-07-07,27,NA,137.1,NA,NA,387,7.2,8.6,NA
1995-08-16,1,NA,119.2,8.34,100,315,7.95,24.43,NA
1995-08-16,2,NA,119.3,8.33,99.6,314,7.94,24.36,NA
1995-08-16,3,NA,119.1,8.3,99.2,313,7.93,24.28,NA
1995-08-16,4,NA,118.8,8.25,98.4,314,7.9,24.17,NA
1995-08-16,5,NA,118.6,8.18,97.4,314,7.85,24.07,NA
1995-08-16,6,NA,118.5,8.14,96.5,314,7.83,23.9,NA
1995-08-16,7,NA,118.2,8.08,95.7,314,7.79,23.8,NA
1995-08-16,8,NA,116.3,7.69,89.6,316,7.72,22.92,NA
1995-08-16,9,NA,116.1,7.57,87.6,318,7.62,22.59,NA
1995-08-16,10,NA,116.1,7.47,86.1,318,7.53,22.4,NA
1995-08-16,11,NA,115.5,7.39,85,318,7.48,22.25,NA
1995-08-16,12,NA,115.4,7.32,83.9,318,7.43,22.11,NA
1995-08-16,13,NA,114,6.89,77.9,319,7.39,21.35,NA
1995-08-16,14,NA,117.15,5.62,54.2,325.5,7.109999999999999,13.67,NA
1995-08-16,15,NA,117,5.67,53.2,326,7.03,12.55,NA
1995-08-16,16,NA,117.2,5.54,51,327,6.97,11.6,NA
1995-08-16,17,NA,117.1,5.62,51.4,327,6.96,11.34,NA
1995-08-16,18,NA,116.8,5.39,48.9,328,6.93,11.02,NA
1995-08-16,19,NA,116.8,5.4,48.7,328,6.91,10.68,NA
1995-08-16,20,NA,116.7,5.17,46.3,329,6.86,10.43,NA
1995-08-16,21,NA,116.8,5.08,45.3,329,6.86,10.21,NA
1995-08-16,22,NA,116.8,4.779999999999999,42.5,329,6.84,10.094999999999999,NA
1995-08-16,23,NA,117,4.51,39.9,329,6.83,9.9,NA
1995-08-16,24,NA,117.1,4.22,37.1,329,6.81,9.66,NA
1995-08-16,25,NA,117.4,2.77,24.2,331,6.75,9.37,NA
1995-08-16,26,NA,117.8,2.32,20.2,331,6.72,9.2,NA
1995-08-16,27,NA,118.1,2.05,17.7,331,6.71,9.05,NA
1995-08-16,28,NA,118.4,1.7,14.7,331,6.67,9,NA
1996-05-15,1,NA,110.6,10.79,95.1,NA,NA,9.78,NA
1996-05-15,2,NA,109.9,11.07,95.7,NA,NA,8.96,NA
1996-05-15,3,NA,109.7,11.19,96.3,NA,NA,8.79,NA
1996-05-15,4,NA,109.4,11.05,94.9,NA,NA,8.7,NA
1996-05-15,5,NA,109.3,11.29,97,NA,NA,8.69,NA
1996-05-15,6,NA,109,11.3,97,NA,NA,8.66,NA
1996-05-15,7,NA,108.9,11.34,97.3,NA,NA,8.66,NA
1996-05-15,8,NA,108.8,11.33,97.2,NA,NA,8.65,NA
1996-05-15,9,NA,108.7,11.37,97.5,NA,NA,8.63,NA
1996-05-15,10,NA,108.2,11.37,97.3,NA,NA,8.57,NA
1996-05-15,11,NA,108.2,11.29,96.6,NA,NA,8.56,NA
1996-05-15,12,NA,108.4,11.28,96.5,NA,NA,8.53,NA
1996-05-15,13,NA,108.5,11.26,96.3,NA,NA,8.52,NA
1996-05-15,14,NA,108.7,11.21,95.8,NA,NA,8.5,NA
1996-05-15,15,NA,108.8,11.2,95.7,NA,NA,8.49,NA
1996-05-15,16,NA,109,11.2,95.6,NA,NA,8.47,NA
1996-05-15,17,NA,109.6,11.14,95.1,NA,NA,8.44,NA
1996-05-15,18,NA,109.7,11.08,94.6,NA,NA,8.44,NA
1996-05-15,19,NA,110.1,11.02,94,NA,NA,8.41,NA
1996-05-15,20,NA,109.5,11.08,94.5,NA,NA,8.39,NA
1996-05-15,21,NA,109,11.01,93.9,NA,NA,8.39,NA
1996-05-15,22,NA,104.8,11.08,94.4,NA,NA,8.34,NA
